label,frequency,female,male,female%,male%,max_list_length,min_list_length,mean_list_length
barbershop,2,0.0,2.0,0.0,1.0,3.0,2.0,2.5
asian_fusion,2,0.0,2.0,0.0,1.0,3.0,2.0,2.5
spanish_guitar,2,0.0,2.0,0.0,1.0,5.0,3.0,4.0
vocal_trance,2,2.0,0.0,1.0,0.0,5.0,4.0,4.5
indie_electronic,2,1.0,1.0,0.5,0.5,5.0,3.0,4.0
urban_folk,2,1.0,1.0,0.5,0.5,2.0,1.0,1.5
2_step,2,2.0,0.0,1.0,0.0,5.0,2.0,3.5
electronic_dance,2,1.0,1.0,0.5,0.5,5.0,5.0,5.0
reggae_pop,2,1.0,1.0,0.5,0.5,5.0,2.0,3.5
bollywood,2,1.0,1.0,0.5,0.5,6.0,1.0,3.5
nueva_canción,2,0.0,2.0,0.0,1.0,4.0,2.0,3.0
alternative_jazz,2,0.0,2.0,0.0,1.0,2.0,2.0,2.0
slapstick,2,1.0,1.0,0.5,0.5,12.0,3.0,7.5
rhythm__and__grime,2,2.0,0.0,1.0,0.0,5.0,2.0,3.5
punjabi,2,0.0,2.0,0.0,1.0,7.0,3.0,5.0
musical_pop,2,1.0,1.0,0.5,0.5,5.0,5.0,5.0
television_score,2,0.0,2.0,0.0,1.0,1.0,1.0,1.0
country_soul,2,1.0,1.0,0.5,0.5,6.0,3.0,4.5
loop,2,0.0,2.0,0.0,1.0,8.0,8.0,8.0
poetry,2,0.0,2.0,0.0,1.0,8.0,5.0,6.5
album_alternative,2,1.0,1.0,0.5,0.5,5.0,4.0,4.5
jewish_hip_hop,2,0.0,2.0,0.0,1.0,7.0,1.0,4.0
performance_art,2,0.0,2.0,0.0,1.0,8.0,5.0,6.5
krautrock,2,0.0,2.0,0.0,1.0,5.0,2.0,3.5
fingerstyle_guitar,2,0.0,2.0,0.0,1.0,3.0,1.0,2.0
murga,2,0.0,2.0,0.0,1.0,4.0,3.0,3.5
ebm,2,1.0,1.0,0.5,0.5,7.0,4.0,5.5
variety,2,1.0,1.0,0.5,0.5,3.0,2.0,2.5
tech_house,2,2.0,0.0,1.0,0.0,4.0,4.0,4.0
maritime,2,0.0,2.0,0.0,1.0,2.0,2.0,2.0
freestyle_rap,2,0.0,2.0,0.0,1.0,3.0,3.0,3.0
christian_ac,2,2.0,0.0,1.0,0.0,3.0,3.0,3.0
neue_deutsche_welle,2,1.0,1.0,0.5,0.5,6.0,1.0,3.5
african,2,0.0,2.0,0.0,1.0,8.0,6.0,7.0
chopped_and_screwed,2,0.0,2.0,0.0,1.0,4.0,2.0,3.0
synth_punk,2,1.0,1.0,0.5,0.5,10.0,7.0,8.5
contemporary_jazz,2,0.0,2.0,0.0,1.0,5.0,4.0,4.5
french_house,2,0.0,2.0,0.0,1.0,5.0,1.0,3.0
urban_gospel,2,1.0,1.0,0.5,0.5,6.0,5.0,5.5
hymns,2,1.0,1.0,0.5,0.5,5.0,5.0,5.0
christian_rap,2,1.0,1.0,0.5,0.5,2.0,2.0,2.0
rock_soul,2,1.0,1.0,0.5,0.5,5.0,2.0,3.5
death_n_roll,2,0.0,2.0,0.0,1.0,3.0,2.0,2.5
hamd,2,0.0,2.0,0.0,1.0,5.0,4.0,4.5
african_american,2,1.0,1.0,0.5,0.5,7.0,3.0,5.0
new_prog,2,0.0,2.0,0.0,1.0,8.0,6.0,7.0
canción,2,0.0,2.0,0.0,1.0,5.0,5.0,5.0
digital_hardcore,2,0.0,2.0,0.0,1.0,15.0,4.0,9.5
bubblegum,2,1.0,1.0,0.5,0.5,3.0,3.0,3.0
celtic_metal,2,1.0,1.0,0.5,0.5,8.0,3.0,5.5
neo_swing,2,0.0,2.0,0.0,1.0,45.0,9.0,27.0
tropicália,2,1.0,1.0,0.5,0.5,4.0,4.0,4.0
new_orleans_jazz,2,0.0,2.0,0.0,1.0,9.0,4.0,6.5
new_orleans,2,0.0,2.0,0.0,1.0,3.0,2.0,2.5
nueva_trova,2,0.0,2.0,0.0,1.0,4.0,1.0,2.5
post_industrial,2,1.0,1.0,0.5,0.5,5.0,2.0,3.5
contemporary_jewish_religious,2,0.0,2.0,0.0,1.0,3.0,1.0,2.0
snap,2,0.0,2.0,0.0,1.0,3.0,3.0,3.0
laïko,2,2.0,0.0,1.0,0.0,5.0,3.0,4.0
chamber_jazz,2,0.0,2.0,0.0,1.0,45.0,3.0,24.0
alternative_music,2,1.0,1.0,0.5,0.5,5.0,4.0,4.5
british_rock_and_roll,2,0.0,2.0,0.0,1.0,4.0,3.0,3.5
west_coast_rap,2,0.0,2.0,0.0,1.0,2.0,2.0,2.0
guaguancó,2,0.0,2.0,0.0,1.0,6.0,5.0,5.5
kuduro,2,0.0,2.0,0.0,1.0,7.0,3.0,5.0
fingerstyle,2,0.0,2.0,0.0,1.0,7.0,6.0,6.5
brown_eyed_soul,2,1.0,1.0,0.5,0.5,7.0,5.0,6.0
impressions,2,0.0,2.0,0.0,1.0,5.0,1.0,3.0
northwest_hip_hop,2,0.0,2.0,0.0,1.0,2.0,2.0,2.0
neotraditional,2,0.0,2.0,0.0,1.0,2.0,2.0,2.0
merseybeat,2,0.0,2.0,0.0,1.0,4.0,3.0,3.5
native_american,2,1.0,1.0,0.5,0.5,5.0,2.0,3.5
new_blues,2,1.0,1.0,0.5,0.5,2.0,2.0,2.0
brill_building,2,0.0,2.0,0.0,1.0,2.0,2.0,2.0
rumba,2,1.0,1.0,0.5,0.5,9.0,5.0,7.0
australian_country,2,1.0,1.0,0.5,0.5,1.0,1.0,1.0
atonal,2,0.0,2.0,0.0,1.0,4.0,1.0,2.5
tropicalismo,2,0.0,2.0,0.0,1.0,5.0,4.0,4.5
guitarist,2,0.0,2.0,0.0,1.0,4.0,4.0,4.0
rock_jazz,2,0.0,2.0,0.0,1.0,4.0,4.0,4.0
comedy_pop,2,0.0,2.0,0.0,1.0,6.0,2.0,4.0
contemporary_pop,2,2.0,0.0,1.0,0.0,2.0,2.0,2.0
dirty_blues,2,2.0,0.0,1.0,0.0,2.0,2.0,2.0
cringe_comedy,2,0.0,2.0,0.0,1.0,8.0,6.0,7.0
talking_blues,2,0.0,2.0,0.0,1.0,6.0,4.0,5.0
bhajan,2,2.0,0.0,1.0,0.0,5.0,3.0,4.0
new_orleans_r_and_b,2,1.0,1.0,0.5,0.5,7.0,2.0,4.5
ethno_jazz,2,0.0,2.0,0.0,1.0,5.0,3.0,4.0
forró,2,0.0,2.0,0.0,1.0,11.0,6.0,8.5
conscious_hip_hop,2,0.0,2.0,0.0,1.0,6.0,5.0,5.5
popera,2,0.0,2.0,0.0,1.0,4.0,4.0,4.0
sadcore,2,1.0,1.0,0.5,0.5,6.0,4.0,5.0
pacific_northwest_hip_hop,2,0.0,2.0,0.0,1.0,3.0,3.0,3.0
comedy_rap,2,0.0,2.0,0.0,1.0,3.0,3.0,3.0
drone_doom,2,0.0,2.0,0.0,1.0,7.0,3.0,5.0
jug_band,2,0.0,2.0,0.0,1.0,4.0,2.0,3.0
trop_rock,2,0.0,2.0,0.0,1.0,8.0,5.0,6.5
concert,2,1.0,1.0,0.5,0.5,2.0,2.0,2.0
expressionism,2,0.0,2.0,0.0,1.0,5.0,3.0,4.0
swing_revival,2,0.0,2.0,0.0,1.0,8.0,4.0,6.0
acid_house,2,0.0,2.0,0.0,1.0,6.0,2.0,4.0
chopper,2,0.0,2.0,0.0,1.0,4.0,2.0,3.0
new_rave,2,2.0,0.0,1.0,0.0,4.0,4.0,4.0
canterbury_sound,2,0.0,2.0,0.0,1.0,5.0,4.0,4.5
vallenato,2,0.0,2.0,0.0,1.0,9.0,1.0,5.0
orchestral_pop,2,0.0,2.0,0.0,1.0,73.0,3.0,38.0
modal_jazz,2,1.0,1.0,0.5,0.5,45.0,5.0,25.0
son_montuno,2,0.0,2.0,0.0,1.0,5.0,4.0,4.5
contemporary_gospel,2,2.0,0.0,1.0,0.0,5.0,2.0,3.5
bounce,2,0.0,2.0,0.0,1.0,2.0,1.0,1.5
sephardic,2,2.0,0.0,1.0,0.0,3.0,2.0,2.5
korean_hip_hop,2,0.0,2.0,0.0,1.0,2.0,1.0,1.5
anison,2,2.0,0.0,1.0,0.0,3.0,2.0,2.5
greek,2,2.0,0.0,1.0,0.0,9.0,4.0,6.5
latin_american,2,0.0,2.0,0.0,1.0,2.0,1.0,1.5
tropical_house,2,0.0,2.0,0.0,1.0,4.0,3.0,3.5
afro_pop,2,0.0,2.0,0.0,1.0,4.0,1.0,2.5
electro_swing,2,1.0,1.0,0.5,0.5,7.0,2.0,4.5
madchester,2,0.0,2.0,0.0,1.0,6.0,4.0,5.0
sleaze_rock,2,1.0,1.0,0.5,0.5,8.0,3.0,5.5
protest_song,2,0.0,2.0,0.0,1.0,5.0,4.0,4.5
urban_pop,2,1.0,1.0,0.5,0.5,4.0,3.0,3.5
post_progressive,2,0.0,2.0,0.0,1.0,7.0,6.0,6.5
post_dubstep,2,1.0,1.0,0.5,0.5,5.0,3.0,4.0
third_stream,2,0.0,2.0,0.0,1.0,45.0,4.0,24.5
rave,2,1.0,1.0,0.5,0.5,4.0,4.0,4.0
traditional_gospel,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
contemporary_art,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
ska_jazz,1,0.0,1.0,0.0,1.0,45.0,45.0,45.0
inspirational_country,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
italian_popular,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
performance_poetry,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
miami_bass,1,1.0,0.0,1.0,0.0,3.0,3.0,3.0
blues_jazz,1,1.0,0.0,1.0,0.0,2.0,2.0,2.0
process,1,0.0,1.0,0.0,1.0,8.0,8.0,8.0
nwobhm,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
epic_doom_metal,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
disco_electronica,1,1.0,0.0,1.0,0.0,3.0,3.0,3.0
avant_garde_progressive_rock,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
proto_surf_rock,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
island,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
gregorian_chant,1,1.0,0.0,1.0,0.0,4.0,4.0,4.0
noisecore,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
vietnamese_pop,1,1.0,0.0,1.0,0.0,2.0,2.0,2.0
pop_country,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
cedm,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
kansas_city_jazz,1,0.0,1.0,0.0,1.0,45.0,45.0,45.0
casiocore,1,0.0,1.0,0.0,1.0,73.0,73.0,73.0
electronic_r_and_b,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
religious,1,1.0,0.0,1.0,0.0,3.0,3.0,3.0
synthrock,1,0.0,1.0,0.0,1.0,10.0,10.0,10.0
canadian_country,1,1.0,0.0,1.0,0.0,2.0,2.0,2.0
cymraeg,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
visual_kei,1,0.0,1.0,0.0,1.0,9.0,9.0,9.0
caribbean_calypso,1,1.0,0.0,1.0,0.0,5.0,5.0,5.0
hawaiian,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
mexican_pop,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
slow_jams,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
indie_classic,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
professional_wrestling_theme,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
cape_jazz,1,0.0,1.0,0.0,1.0,45.0,45.0,45.0
filk,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
opera__and__musical,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
beat_poetry,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
shred,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
mashup,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
hip_pop,1,1.0,0.0,1.0,0.0,8.0,8.0,8.0
americana_folk_song,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
psychedelic_metal,1,1.0,0.0,1.0,0.0,5.0,5.0,5.0
spoken_word_comedy,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
urbano,1,1.0,0.0,1.0,0.0,5.0,5.0,5.0
aguinaldo,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
european_free_jazz,1,0.0,1.0,0.0,1.0,45.0,45.0,45.0
blues_and_roots,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
rock_and_roll_revival,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
trailer,1,1.0,0.0,1.0,0.0,3.0,3.0,3.0
coupé_décalé,1,0.0,1.0,0.0,1.0,7.0,7.0,7.0
sound_art,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
elevator,1,0.0,1.0,0.0,1.0,73.0,73.0,73.0
powerviolence,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
avant_garde_prog,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
cybergrind,1,0.0,1.0,0.0,1.0,15.0,15.0,15.0
vocal_quartet,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
piano,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
kindie_rock,1,1.0,0.0,1.0,0.0,2.0,2.0,2.0
rock_classical,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
ghost_rock,1,0.0,1.0,0.0,1.0,7.0,7.0,7.0
chanson_réaliste,1,1.0,0.0,1.0,0.0,2.0,2.0,2.0
art_song,1,1.0,0.0,1.0,0.0,4.0,4.0,4.0
pop_gospel,1,1.0,0.0,1.0,0.0,5.0,5.0,5.0
persian_classical,1,1.0,0.0,1.0,0.0,3.0,3.0,3.0
jazz_standards,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
revival,1,0.0,1.0,0.0,1.0,8.0,8.0,8.0
english,1,1.0,0.0,1.0,0.0,3.0,3.0,3.0
future_pop,1,1.0,0.0,1.0,0.0,4.0,4.0,4.0
irish_soul,1,1.0,0.0,1.0,0.0,3.0,3.0,3.0
television,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
tv,1,1.0,0.0,1.0,0.0,4.0,4.0,4.0
bentonia_school,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
liturgy,1,0.0,1.0,0.0,1.0,8.0,8.0,8.0
barrelhouse,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
traditional_tunes,1,1.0,0.0,1.0,0.0,2.0,2.0,2.0
island_contemporary,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
polynesian,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
fingerstyle_acoustic,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
toy_folk,1,1.0,0.0,1.0,0.0,3.0,3.0,3.0
axé,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
trance_pop,1,1.0,0.0,1.0,0.0,4.0,4.0,4.0
sitcom_satire,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
sound_alchemy,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
swedish_folk,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
rock_ballads,1,1.0,0.0,1.0,0.0,10.0,10.0,10.0
soft_grunge,1,1.0,0.0,1.0,0.0,6.0,6.0,6.0
swedish_pop,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
acoustic_progressive_rock,1,1.0,0.0,1.0,0.0,9.0,9.0,9.0
new_york_hip_hop,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
progressive_pub,1,0.0,1.0,0.0,1.0,73.0,73.0,73.0
music_of_colombia,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
anthem_trance,1,0.0,1.0,0.0,1.0,73.0,73.0,73.0
sufi_rock,1,0.0,1.0,0.0,1.0,6.0,6.0,6.0
library,1,0.0,1.0,0.0,1.0,73.0,73.0,73.0
louisiana_folk,1,1.0,0.0,1.0,0.0,4.0,4.0,4.0
patriotic_rock,1,0.0,1.0,0.0,1.0,10.0,10.0,10.0
fife_and_drum,1,1.0,0.0,1.0,0.0,2.0,2.0,2.0
vocal_group,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
afro,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
torch_song,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
show_tuness_jazz,1,1.0,0.0,1.0,0.0,2.0,2.0,2.0
record_producer,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
childrens_folk,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
contemporary_opera,1,1.0,0.0,1.0,0.0,3.0,3.0,3.0
mantra,1,1.0,0.0,1.0,0.0,4.0,4.0,4.0
blues_rap,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
riot_folk,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
hardrock,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
southern_gothic,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
garba,1,1.0,0.0,1.0,0.0,6.0,6.0,6.0
chilean,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
female_vocalists,1,1.0,0.0,1.0,0.0,4.0,4.0,4.0
lyrical_pop,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
death_rap,1,0.0,1.0,0.0,1.0,7.0,7.0,7.0
trap_metal,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
milonga,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
broken_beat,1,1.0,0.0,1.0,0.0,7.0,7.0,7.0
british,1,1.0,0.0,1.0,0.0,2.0,2.0,2.0
puerto_rican_folk,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
wonky,1,0.0,1.0,0.0,1.0,7.0,7.0,7.0
gh_brothers,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
east_bay_grease,1,1.0,0.0,1.0,0.0,4.0,4.0,4.0
alusian,1,1.0,0.0,1.0,0.0,2.0,2.0,2.0
ethnopop,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
west_coast,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
balkan,1,1.0,0.0,1.0,0.0,4.0,4.0,4.0
op,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
documentary,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
kawaii_metal,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
australian_folk,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
jazz_gospel,1,1.0,0.0,1.0,0.0,2.0,2.0,2.0
sound_collage,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
jungle,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
cha_cha_cha,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
nerdcore_hip_hop,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
piano_pop,1,1.0,0.0,1.0,0.0,2.0,2.0,2.0
chacarera,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
melodic,1,1.0,0.0,1.0,0.0,5.0,5.0,5.0
soulful_house,1,1.0,0.0,1.0,0.0,4.0,4.0,4.0
covering,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
future_house,1,0.0,1.0,0.0,1.0,9.0,9.0,9.0
youth_crew,1,0.0,1.0,0.0,1.0,8.0,8.0,8.0
vaudeville_blues,1,0.0,1.0,0.0,1.0,7.0,7.0,7.0
dark_rock,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
britfunk,1,0.0,1.0,0.0,1.0,7.0,7.0,7.0
funky_house,1,1.0,0.0,1.0,0.0,3.0,3.0,3.0
mandarin_pop,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
midwest_emo,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
sampledelia,1,0.0,1.0,0.0,1.0,6.0,6.0,6.0
west_end,1,1.0,0.0,1.0,0.0,3.0,3.0,3.0
ethnic_fusion,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
celtic_folk,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
krispy_kreme,1,0.0,1.0,0.0,1.0,6.0,6.0,6.0
dirty_south,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
liquid_funk,1,0.0,1.0,0.0,1.0,13.0,13.0,13.0
st_louis_blues,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
slide_guitar,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
gothabilly,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
mardi_gras_indian,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
asian_underground,1,0.0,1.0,0.0,1.0,7.0,7.0,7.0
show_tunes__contemporary,1,1.0,0.0,1.0,0.0,2.0,2.0,2.0
candombe,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
techno_pop,1,1.0,0.0,1.0,0.0,3.0,3.0,3.0
electronic_indie_pop,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
yass,1,0.0,1.0,0.0,1.0,45.0,45.0,45.0
traditional_folk,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
creole,1,0.0,1.0,0.0,1.0,12.0,12.0,12.0
modern_soul,1,1.0,0.0,1.0,0.0,3.0,3.0,3.0
jazz_mugham,1,0.0,1.0,0.0,1.0,45.0,45.0,45.0
persian_pop,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
fingerstyle_and_classical_guitar,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
tonal,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
gwerz,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
monster_rock,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
mississippi_blues,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
ritual,1,1.0,0.0,1.0,0.0,5.0,5.0,5.0
pop_noir,1,1.0,0.0,1.0,0.0,4.0,4.0,4.0
instrumental_guitar,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
brazilian_pop,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
conjunto,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
observational,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
country_folk_rock,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
pop_culture,1,0.0,1.0,0.0,1.0,7.0,7.0,7.0
surreal_humor,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
soul_dance,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
bluegrass_pop,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
future_garage,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
christian_contemporary,1,1.0,0.0,1.0,0.0,2.0,2.0,2.0
country_and_irish,1,1.0,0.0,1.0,0.0,5.0,5.0,5.0
hebrew,1,0.0,1.0,0.0,1.0,8.0,8.0,8.0
disco_punk,1,0.0,1.0,0.0,1.0,9.0,9.0,9.0
old_style_jazz,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
canción_ranchera,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
electronic_experimental,1,1.0,0.0,1.0,0.0,4.0,4.0,4.0
traditional_acoustic_blues,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
nightcore,1,0.0,1.0,0.0,1.0,73.0,73.0,73.0
post_minimalism,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
grunge_rock,1,1.0,0.0,1.0,0.0,3.0,3.0,3.0
atlanta_hip_hop,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
soviet,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
ladino,1,1.0,0.0,1.0,0.0,3.0,3.0,3.0
community_singing,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
choral,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
jimi_hendrix_tribute,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
sarcasm,1,0.0,1.0,0.0,1.0,6.0,6.0,6.0
hong_kong_english_pop,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
venezuelan_folk,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
manguebeat,1,0.0,1.0,0.0,1.0,8.0,8.0,8.0
ambient_folk,1,0.0,1.0,0.0,1.0,11.0,11.0,11.0
sufi,1,1.0,0.0,1.0,0.0,8.0,8.0,8.0
chanson_française,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
progg,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
bass_guitar,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
vocal_surf,1,1.0,0.0,1.0,0.0,2.0,2.0,2.0
harmonica_blues,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
instrumental_hip_hop,1,0.0,1.0,0.0,1.0,6.0,6.0,6.0
choro,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
close_harmony,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
improv,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
future_bass,1,0.0,1.0,0.0,1.0,9.0,9.0,9.0
alternative_guitar_pop,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
aleatoric,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
screwed__and__chopped,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
grind_core,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
popcore,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
melodrama,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
oriented_rock,1,0.0,1.0,0.0,1.0,73.0,73.0,73.0
nueva_ola,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
new_age_instrumental,1,1.0,0.0,1.0,0.0,4.0,4.0,4.0
hindustani_classical,1,1.0,0.0,1.0,0.0,5.0,5.0,5.0
future_funk,1,0.0,1.0,0.0,1.0,7.0,7.0,7.0
joropo,1,0.0,1.0,0.0,1.0,4.0,4.0,4.0
experimental_acoustic,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
surf_pop,1,1.0,0.0,1.0,0.0,4.0,4.0,4.0
folk_art_rock,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
white_power,1,1.0,0.0,1.0,0.0,2.0,2.0,2.0
r_and_g,1,1.0,0.0,1.0,0.0,3.0,3.0,3.0
adhunik,1,1.0,0.0,1.0,0.0,5.0,5.0,5.0
jazz_classical,1,1.0,0.0,1.0,0.0,3.0,3.0,3.0
mexican_folk,1,1.0,0.0,1.0,0.0,4.0,4.0,4.0
retro,1,1.0,0.0,1.0,0.0,5.0,5.0,5.0
c_and_w,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
tyler_cassidy,1,0.0,1.0,0.0,1.0,6.0,6.0,6.0
canadiana_celtic,1,1.0,0.0,1.0,0.0,6.0,6.0,6.0
second_line,1,0.0,1.0,0.0,1.0,5.0,5.0,5.0
word_play,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
latin_trap,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
art_metal,1,1.0,0.0,1.0,0.0,8.0,8.0,8.0
gothic,1,1.0,0.0,1.0,0.0,5.0,5.0,5.0
arabic,1,1.0,0.0,1.0,0.0,3.0,3.0,3.0
nueva_cancion_chilena,1,0.0,1.0,0.0,1.0,3.0,3.0,3.0
third_space,1,0.0,1.0,0.0,1.0,12.0,12.0,12.0
catalan,1,0.0,1.0,0.0,1.0,2.0,2.0,2.0
fiddle,1,1.0,0.0,1.0,0.0,6.0,6.0,6.0
disco_house,1,1.0,0.0,1.0,0.0,3.0,3.0,3.0
contemporary_bluegrass,1,1.0,0.0,1.0,0.0,4.0,4.0,4.0
froggy_fresh,1,0.0,1.0,0.0,1.0,6.0,6.0,6.0
