,artist_uri,related_uri,cluster
47,spotify:artist:2oJfCaCBlG3uujPcxAWVgh,spotify:artist:7Ahlc3CNZXvZmmgJRlqVKk,2
48,spotify:artist:2oJfCaCBlG3uujPcxAWVgh,spotify:artist:7xtcGbekxxpt8b4gWtVG9T,2
49,spotify:artist:2oJfCaCBlG3uujPcxAWVgh,spotify:artist:6YP29z0C2lH8gvToUlJUHg,2
50,spotify:artist:2oJfCaCBlG3uujPcxAWVgh,spotify:artist:1c9IYVDDHlIq1Bk6zsJCqA,2
51,spotify:artist:2oJfCaCBlG3uujPcxAWVgh,spotify:artist:2SmICejsbfW9xy1ZFt9C1q,2
52,spotify:artist:2oJfCaCBlG3uujPcxAWVgh,spotify:artist:3mDN0fZ5avC4Li91LwwKHD,2
53,spotify:artist:2oJfCaCBlG3uujPcxAWVgh,spotify:artist:6TeB6t5E1uJfbJGRZvJAAv,2
54,spotify:artist:2oJfCaCBlG3uujPcxAWVgh,spotify:artist:7j0u9yPUVMa70NyhpdHfP4,2
55,spotify:artist:2oJfCaCBlG3uujPcxAWVgh,spotify:artist:0i9f82nIFjrLnnsf2YX3vY,2
56,spotify:artist:2oJfCaCBlG3uujPcxAWVgh,spotify:artist:0j1ngP8iPbgZCuScK5suR6,2
57,spotify:artist:2oJfCaCBlG3uujPcxAWVgh,spotify:artist:1rFQlnVFNwI3H6QLDL7LFN,2
58,spotify:artist:2oJfCaCBlG3uujPcxAWVgh,spotify:artist:3FhuHzOES6VGS9WW1wDymV,2
59,spotify:artist:2oJfCaCBlG3uujPcxAWVgh,spotify:artist:4Ho9AFq314C9J8fvtspLSe,2
60,spotify:artist:2oJfCaCBlG3uujPcxAWVgh,spotify:artist:4vFIHCOYJAnYlXxzOuvIne,2
61,spotify:artist:2oJfCaCBlG3uujPcxAWVgh,spotify:artist:7s7Q0xacR6ShONfklPYcPz,2
62,spotify:artist:2oJfCaCBlG3uujPcxAWVgh,spotify:artist:66nrU5eTTp4gcn9ckauwzi,2
0,spotify:artist:1SeMQzRdozt9AbIhddltOO,spotify:artist:3yqE4KYS5n8V8wzE1Xsq34,3
1,spotify:artist:1SeMQzRdozt9AbIhddltOO,spotify:artist:6XBkny92syvAWxlIX8CZAM,3
2,spotify:artist:1SeMQzRdozt9AbIhddltOO,spotify:artist:6GDSMFwAQBfnrrZf981Yji,3
3,spotify:artist:1SeMQzRdozt9AbIhddltOO,spotify:artist:3Ux0uEJhtU94oX2GaGiRql,3
4,spotify:artist:1SeMQzRdozt9AbIhddltOO,spotify:artist:2oJfCaCBlG3uujPcxAWVgh,3
5,spotify:artist:6XBkny92syvAWxlIX8CZAM,spotify:artist:7tIs7rxqGuBvWMhIIigunf,3
6,spotify:artist:6XBkny92syvAWxlIX8CZAM,spotify:artist:14h0UcPJlGYv5Qrjp7m1jQ,3
7,spotify:artist:6XBkny92syvAWxlIX8CZAM,spotify:artist:0wOnokuOcSoYAUZN6jmpDc,3
8,spotify:artist:6XBkny92syvAWxlIX8CZAM,spotify:artist:76ODQBEHQvAbQIUbALYkyi,3
9,spotify:artist:6XBkny92syvAWxlIX8CZAM,spotify:artist:2rTgolMbO5tyXZvD26bO8e,3
10,spotify:artist:6XBkny92syvAWxlIX8CZAM,spotify:artist:0szj7Sxtyluyjc2Arj0njB,3
11,spotify:artist:6XBkny92syvAWxlIX8CZAM,spotify:artist:66Pq6HMX0YqsJgtUZrFwmo,3
12,spotify:artist:6XBkny92syvAWxlIX8CZAM,spotify:artist:0i9f82nIFjrLnnsf2YX3vY,3
13,spotify:artist:6XBkny92syvAWxlIX8CZAM,spotify:artist:3apueasSp0paDZeS4aU06g,3
14,spotify:artist:6XBkny92syvAWxlIX8CZAM,spotify:artist:2ahMUMyJ2xTC1Qaneot7Sm,3
15,spotify:artist:6XBkny92syvAWxlIX8CZAM,spotify:artist:6fU4BXH81Y9lMOopk9ida3,3
16,spotify:artist:6XBkny92syvAWxlIX8CZAM,spotify:artist:5qdAW04hszBSzncQhJyjXZ,3
17,spotify:artist:6XBkny92syvAWxlIX8CZAM,spotify:artist:46Unp6DY3Zmy7QS1Fx47yq,3
18,spotify:artist:6XBkny92syvAWxlIX8CZAM,spotify:artist:3lQuLlW6tYv1nm3nzyJ6Ty,3
19,spotify:artist:6XBkny92syvAWxlIX8CZAM,spotify:artist:1rFQlnVFNwI3H6QLDL7LFN,3
20,spotify:artist:6XBkny92syvAWxlIX8CZAM,spotify:artist:4xcYVPssil6vbG6tq3W43S,3
21,spotify:artist:6XBkny92syvAWxlIX8CZAM,spotify:artist:7s7Q0xacR6ShONfklPYcPz,3
22,spotify:artist:6XBkny92syvAWxlIX8CZAM,spotify:artist:3yFnqoyp1e54tZEY4ykvNB,3
23,spotify:artist:6XBkny92syvAWxlIX8CZAM,spotify:artist:3b10T0AUpBLms8moTPVRxM,3
